GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
TMEM54	-0.316696449456977	10.496260040568	-5.98258922280371	4.22994555960232e-09	4.40592502986483e-08	10.0319488266436
DNALI1	-0.316803815093305	8.89832677484786	-2.4259927412044	0.0156249749915338	0.0348371781685696	-4.26083530945513
TMEM180	-0.316826209621291	6.38482312373224	-4.4803752589587	9.27465148824796e-06	4.77693414585375e-05	2.6247325913041
ANXA4	-0.316845911654129	10.4590918864097	-7.97008359058	1.11341539165392e-14	2.94947328911678e-13	22.575264957752
KIAA1683	-0.316859603870789	7.02673630831644	-3.17166246234846	0.00161030777938769	0.00479237356838206	-2.21492354872651
ELL2	-0.316885949248142	11.5424594320487	-4.66854362178732	3.91725185914274e-06	2.19790053752939e-05	3.44710899338109
MOBKL2A	-0.317054269353973	10.3451574036511	-9.4233945027147	1.70262719713175e-19	8.76063567847489e-18	33.4719725178201
CD200R1	-0.317061718532444	2.74214665314401	-2.94921823360512	0.00333738616183811	0.00906663198392701	-2.88041202028327
ARRB2	-0.317108766708451	8.71423651115619	-6.75590944445365	4.01951669173545e-11	5.92820960354373e-10	14.5621185712833
BTBD11	-0.317211368699541	8.33209290060851	-2.81858029429926	0.00501792495497274	0.0129247958916787	-3.24948031937963
GADD45GIP1	-0.3173974780702	10.1321843813388	-4.55783362730786	6.52799331741727e-06	3.48193564059695e-05	2.95949733969229
FGR	-0.317452412280709	6.3982182555781	-3.83899634875478	0.000139652273206627	0.000544240188678997	0.0580157506424319
CD200	-0.317512935115578	6.89983123732252	-3.17492122985937	0.00159269531721103	0.00474848022979123	-2.20482876396265
BIN2	-0.317662023113347	5.90864645030426	-3.18744597555256	0.00152664625801236	0.00457414589565	-2.16593789249745
PKHD1L1	-0.317669350459488	2.39138377281947	-2.83945547664712	0.0047060530720563	0.0122274413058273	-3.1915907130068
SPATA2L	-0.317743391464782	8.27172413793104	-4.64939887773412	4.28209176384235e-06	2.37984147026756e-05	3.36202125971048
AMY1A	-0.317750758841551	1.36524137931034	-3.08389810127077	0.00215786733702336	0.00617435769046545	-2.48304772401266
PTPN5	-0.317882155040385	3.30924462474645	-2.46504226107506	0.0140400334843557	0.0317516950246556	-4.16684327645874
NKX3-2	-0.317968746519081	2.96514563894523	-2.34659726141633	0.0193413406797135	0.0419832654001393	-4.44741932698783
CNPY3	-0.317969970064066	11.0398014198783	-4.49612598614334	8.63897004998115e-06	4.47421935232374e-05	2.69237745085347
C16orf79	-0.318660672514624	4.46051886409737	-2.7876300949958	0.00551488735277628	0.0140298187549563	-3.33454804853019
TGFBR1	-0.3188028421749	9.96925679513185	-6.43609866688975	2.91301826815647e-10	3.72844545169902e-09	12.6322512255689
SLC25A39	-0.318832548384881	11.9464809330629	-6.10297544014636	2.11147496710343e-09	2.33113190233633e-08	10.7063596624325
CSAG1	-0.318844916109719	0.46866369168357	-3.00553902802284	0.00278642948142385	0.00773777860863406	-2.71632086277162
LOC646999	-0.318975287176277	2.56949858012171	-4.33259585250132	1.78718519087693e-05	8.65964408041146e-05	2.00073971709679
POU2F2	-0.31900633876359	5.94413042596349	-3.68552857073913	0.000253578710004704	0.000928146000427274	-0.501041683956458
GRIA1	-0.319044517543863	1.1478	-3.4886032100301	0.000529121511537794	0.00179136949734019	-1.18675134354735
IQSEC2	-0.319191932957409	8.66171947261663	-8.65949868489845	6.81602872962886e-17	2.48991227436442e-15	27.5779216704918
FAM108A1	-0.319259135686462	9.58224239350913	-6.05482901479227	2.79159201525596e-09	3.00374130362709e-08	10.4352527584473
PAX7	-0.319388793163464	0.344787423935091	-3.56493962152553	0.000399449201367955	0.00139610011986451	-0.925182282818027
DHX58	-0.319744044138131	8.94682129817445	-6.27757508527245	7.55624142439522e-10	8.96185074770849e-09	11.7049156206855
NCRNA00116	-0.320364666875535	8.0528981744422	-4.37531855752405	1.48128823467935e-05	7.3134849708158e-05	2.17914736674301
CRLS1	-0.320921644388763	10.5599283975659	-6.13115387920322	1.79164323897741e-09	2.00122065811786e-08	10.8658841850225
SPINK2	-0.321068328808133	1.44413630831643	-2.71312813259277	0.00689872565195136	0.0170763006552401	-3.53558558948584
SLCO2B1	-0.321235200849358	8.38620851926977	-3.75732487236125	0.000192316399996702	0.00072564890496826	-0.242179117557209
C7orf52	-0.321269804720137	1.03608012170385	-3.32595894123945	0.000946996099325166	0.00299059066591996	-1.72606025170647
CD86	-0.321432215956575	5.99085963488843	-3.44617828498377	0.000617247527653716	0.00205249299363958	-1.32979273686252
ZNF239	-0.32143449248121	7.30667849898581	-6.84677170094159	2.25823124041891e-11	3.48416747615829e-10	15.1246024204655
PLAUR	-0.32143982699806	7.02698073022312	-3.22512456182697	0.00134289996855871	0.00407957033952505	-2.04805600174792
EDNRB	-0.321551206140361	7.97581237322515	-2.6559360007144	0.00816546522886709	0.0197522093965643	-3.68632790908672
KRT2	-0.32167460317461	2.29148052738337	-2.77579496738584	0.00571641030267666	0.0144939982109364	-3.36683683676445
LYG1	-0.321717782302985	3.05661561866126	-2.92609608539357	0.0035910980436661	0.00966761642230069	-2.94691132236953
NEU1	-0.321726780492915	10.7184365111562	-3.07828142943024	0.0021981649854039	0.00627566780007538	-2.49996065710998
NDUFA13	-0.321834020815947	11.9018269776876	-4.99821121087151	8.05729205269011e-07	5.31884906243498e-06	4.96216077067029
PPL	-0.321995403439166	10.8925137931035	-4.96305842142708	9.5783040745718e-07	6.23075356942202e-06	4.79614730354657
HS3ST6	-0.322231460595937	1.57277099391481	-2.48075289458755	0.0134436406342176	0.0305408810689928	-4.12861483424435
HSPA7	-0.322287954260656	4.74660953346857	-2.59561723597667	0.00972413842638948	0.0230314446116493	-3.84192929528485
FAM138F	-0.322321061333892	0.724014604462475	-4.58533415363007	5.75575435734872e-06	3.11369769666901e-05	3.07961899862869
JUND	-0.322338890629361	11.8936880324544	-4.09054516730397	5.02739783764359e-05	0.000217839758562311	1.02067878842533
GRTP1	-0.322416703216378	8.52560162271806	-6.35283843214653	4.81726998042699e-10	5.90086829941325e-09	12.1427498891969
S100A13	-0.322710129490403	8.92981906693712	-4.20048652170982	3.16239343534655e-05	0.00014443590039525	1.45933578182146
YPEL4	-0.32276164891396	2.97277464503043	-4.03779603010393	6.25667465469579e-05	0.000265008315784825	0.814070492838797
FBXO31	-0.322883192355903	9.2725813387424	-7.36097115114813	7.72100371620604e-13	1.53746077879447e-11	18.4230704386455
FGF7	-0.322981961849086	7.04613853955375	-2.94164591532179	0.00341861248776867	0.00925423449022823	-2.90224564665008
PRG2	-0.322988328460043	1.39395780933063	-3.9262047877713	9.86049667843475e-05	0.000399045923138706	0.385267243378644
PAQR4	-0.323035816972997	9.75262677484787	-4.91154208041752	1.23181386985406e-06	7.80769952087182e-06	4.55476997648429
ARID3A	-0.323058785853526	6.03143935091277	-5.31165734336746	1.64839528313877e-07	1.25805037780071e-06	6.48893681774995
SLC25A19	-0.323104243247024	6.99160547667342	-6.54463858689481	1.50016710036182e-10	2.02621253752817e-09	13.278437847309
PIF1	-0.323203717627406	4.07609168356998	-3.44289795728048	0.000624603043376959	0.00207359322130158	-1.34078338601745
ARHGAP28	-0.323258108813723	8.29682839756592	-2.95463861737682	0.00328032996243964	0.00893290544221856	-2.86474990364523
FAM154A	-0.323307264689504	1.05805659229209	-4.67110506577465	3.8707665465318e-06	2.17598130340355e-05	3.45851744670569
GPR143	-0.323473487538304	6.4497892494929	-5.21383847673313	2.72814407185969e-07	1.9896553390863e-06	6.00354003742353
IER5	-0.323527981411866	7.88904401622718	-3.80136321792649	0.00016195472422949	0.000622180106368157	-0.0810659968566796
C14orf50	-0.323552842174883	1.98418580121704	-4.11139614691575	4.60792547922904e-05	0.0002019225402104	1.10303874152437
PRR5	-0.32358025793652	8.87799371196755	-5.34581674686668	1.37992725225984e-07	1.07147906538936e-06	6.66033684137621
PRRT2	-0.32360815754665	6.87878498985801	-3.23512263433644	0.00129770092028097	0.00395925098727424	-2.01655294776697
RABEP2	-0.323684602130351	11.0190326572008	-4.78615075326688	2.25154108003382e-06	1.33944185375527e-05	3.97680964046042
EBF3	-0.323718193052085	5.23602109533468	-3.30594437157552	0.00101569788475363	0.00318355382809039	-1.79072737819593
CHRND	-0.323801051239208	0.340216632860041	-3.07766411670531	0.00220263593198904	0.00628493616174219	-2.50181770137654
PLSCR1	-0.323923980089123	8.76291095334685	-3.74864492568315	0.000198901720544749	0.000747474340615723	-0.273725462247186
COLEC11	-0.323927408799787	4.77408661257607	-2.64332916092308	0.00847134034904338	0.0204007762305995	-3.71913636121215
TTC23	-0.324034057365655	8.21243914807302	-8.06374140515602	5.67404658872397e-15	1.56780856617097e-13	23.2364160491737
ANKH	-0.324036701127854	12.4096259634888	-4.87895256267382	1.44267402522898e-06	8.98062393509735e-06	4.40325181419514
RIBC1	-0.324136079782797	5.40544279918864	-4.89020381941535	1.36621767361003e-06	8.5487500271911e-06	4.45545881494832
ADARB1	-0.324312244152066	9.65179269776875	-7.90120998548636	1.82107458090408e-14	4.72053802347989e-13	22.0928675839137
SGSM3	-0.324350428153735	11.7723987829615	-7.09894893545728	4.41645311532939e-12	7.62571761629203e-11	16.7180053354793
MAP7D1	-0.324453507031516	11.3667898580122	-8.53485086945922	1.75176909718019e-16	6.01401664968384e-15	26.6504935547382
SLC16A10	-0.324546898496253	5.13854056795132	-3.36600191257376	0.000822316878370499	0.00263866294356773	-1.5955619356231
EEF2K	-0.324644162489571	10.6652703853955	-7.37924495794167	6.82438129329228e-13	1.37492196223053e-11	18.5438357711917
MYH1	-0.324660293093849	0.664765517241379	-2.50396882316891	0.0126034370253988	0.0288588626066739	-4.07169036615413
C9orf16	-0.324831310916194	9.6751275862069	-4.90423047879609	1.27636319023503e-06	8.04783055759372e-06	4.52069665563291
C6orf141	-0.324941280284046	2.01190121703854	-2.73191662805505	0.00652299039582976	0.0162757648063181	-3.48538431399816
FGFBP2	-0.325009692634366	1.71508255578093	-3.43606799223842	0.00064018116723405	0.00211811754445045	-1.36363500197934
FCRL6	-0.325080722639937	2.73426815415821	-3.02405405206169	0.00262437139497704	0.00735038809534496	-2.66172373595417
C7orf34	-0.325103574909498	1.20206531440162	-3.57238495245864	0.000388539948833679	0.00136098364605962	-0.899382815582354
FRZB	-0.3251326528126	8.16739594320486	-3.34074393993533	0.000899045887067573	0.00285188690690625	-1.67805031714126
SLFNL1	-0.325291908590926	3.12861054766734	-3.5956833145087	0.000356179209890481	0.00125879827492711	-0.818319645301347
DNAJB13	-0.32556127123364	1.96306024340771	-3.02094614747348	0.00265095604804105	0.00741675220309115	-2.67091089094057
ZNF771	-0.325636762044009	6.61403853955376	-5.11152542726186	4.5824381537366e-07	3.18044135551766e-06	5.50448828223139
LY6G6C	-0.325889943609023	1.11384016227181	-2.915209439119	0.00371654346112994	0.00996091870195793	-2.9780463192145
LMF1	-0.325934556878321	9.14740365111562	-6.38690387298223	3.92370512707624e-10	4.8909329847526e-09	12.3423749135476
ZNF296	-0.326251735240884	4.47241034482759	-3.39086339822523	0.000752781510074296	0.00243994385882938	-1.51378921962757
STK32A	-0.326279379003067	1.47451257606491	-3.04193821351679	0.00247608551465219	0.00697120620074184	-2.60868025305386
GADL1	-0.326348106377054	1.07669675456389	-2.68342089988837	0.00753272667951681	0.0184630944043076	-3.61427466662563
ST8SIA2	-0.326419360902262	1.7323523326572	-2.34381020562361	0.0194848139078154	0.0422590997170008	-4.45385883589136
NUDT4	-0.32653247006407	11.3707813387424	-4.52959165013876	7.4240947799799e-06	3.90087505089512e-05	2.83682801974364
RPL39L	-0.326732071498191	6.12581764705883	-2.97588764294535	0.00306515035580853	0.00841727351588406	-2.80308359498272
MRPS23	-0.326851228766383	9.95933874239351	-6.94023334337087	1.24009504814421e-11	1.9905513165286e-10	15.7096376789301
ADAT3	-0.326927140768605	6.08106227180528	-3.72976524446269	0.000213966351773865	0.000797083868974314	-0.342103739205252
ST20	-0.327056806947942	6.55956815415821	-4.63052409492487	4.67363081729242e-06	2.57929141610251e-05	3.27844671512437
NES	-0.327065185533307	10.1521563894523	-3.76976929299573	0.000183232757779074	0.00069432799909904	-0.19683106032775
GPR37	-0.327171597396273	6.4800537525355	-3.01704994794456	0.00268463240861157	0.00750465492374459	-2.68241543731541
CHST5	-0.327264226538574	3.0173738336714	-4.24129247220928	2.65552349048528e-05	0.000123371571078667	1.62490304461801
BRP44	-0.327333157546649	11.9247819472617	-5.4225456843026	9.22447385484122e-08	7.40627486272547e-07	7.0488949574149
HCFC1R1	-0.327417505569484	9.6512953346856	-5.10099074820439	4.83143217031744e-07	3.34195762993993e-06	5.45360753150399
CAMK1G	-0.327473544973552	4.28875740365112	-2.94668828768435	0.00336432602349781	0.00912653452198865	-2.88771276033529
MAMSTR	-0.327937533068793	4.12174827586207	-3.80447864919831	0.000159987841536733	0.000616007199315291	-0.0696012311933645
GRASP	-0.32800614209136	7.28630486815416	-3.31407069882523	0.000987263708836656	0.00310200856174113	-1.76451619218923
PRDX1	-0.328099775480386	12.3512472616633	-8.85868232971339	1.47816597632021e-17	6.00925692947602e-16	29.0803156443627
TMEM42	-0.328101265316088	8.51056511156186	-3.86034363410373	0.000128325271352587	0.000504310455755861	0.137482856966106
ORMDL2	-0.328178406084675	9.66058093306287	-6.63828181718437	8.40242101381403e-11	1.18761076737207e-09	13.8432153153387
ARTN	-0.328229928989153	5.40246085192697	-4.4245820555236	1.19067439727786e-05	6.01357337563578e-05	2.38687748344887
DNM1	-0.328502274784196	6.66467058823529	-3.98869142648057	7.65329329573235e-05	0.000316842329827355	0.623992554906035
PTPN7	-0.328576917989429	5.82642190669371	-3.1573916674237	0.00168957443892486	0.00499812150304428	-2.25901342982325
FAM71F2	-0.328636641952106	2.68834868154158	-3.32134338172225	0.000962445094265733	0.00303284693557567	-1.74100623890453
CHRNG	-0.328709852756893	0.622483772819473	-3.53854110233649	0.000440486485584311	0.00152267848948407	-1.01624617032866
MAB21L2	-0.328863591269844	1.94011825557809	-3.18033501022229	0.00156382853528567	0.00467278365030117	-2.18803633901944
ENPEP	-0.328966875522148	5.93004543610548	-2.82803788292507	0.00487437847291165	0.0126033992504882	-3.22330441304641
C11orf41	-0.329032953912565	2.49350628803246	-2.7879231386423	0.00550998016794986	0.0140190721090607	-3.33374687359425
KCNJ2	-0.329129171888065	6.40752170385395	-3.54265316746344	0.000433844618275873	0.00150199494320466	-1.00210353148083
MIA	-0.329176639515462	3.18794462474645	-2.59736949097044	0.00967534734663973	0.0229251724319018	-3.83745811250754
COX17	-0.329234967627436	9.63781075050711	-5.61370416352197	3.31294764933145e-08	2.89055738379833e-07	8.03820797929217
POTEC	-0.329263387635756	0.267940973630832	-5.75583778162102	1.5181874994382e-08	1.42321412618568e-07	8.79330628770839
MVD	-0.329293182609321	9.53108580121703	-4.76978062117592	2.43364205683495e-06	1.4386043121686e-05	3.90235892157417
BCL2A1	-0.329739491088839	4.54114989858012	-3.20209587499342	0.00145260511566127	0.00437400748379668	-2.12026178983429
TRAF3IP3	-0.329762611389589	5.55752129817444	-3.12614387303627	0.0018758657644513	0.00547505319081392	-2.35488726529474
CARD9	-0.329971541701479	4.50969087221096	-3.34672568524752	0.000880295358082922	0.0028001958012771	-1.65856855091935
BPHL	-0.330045942982473	8.85995050709939	-6.57610849013136	1.23554610895717e-10	1.69557230059429e-09	13.4674886107455
CITED2	-0.330051258354233	10.5942188640974	-3.83894867541822	0.000139678594941531	0.000544240188678997	0.0578387467708756
SLC3A2	-0.330160582010601	11.5512772819473	-7.59276268427601	1.58542744415172e-13	3.5302413696784e-12	19.9725347377784
GRM4	-0.330189684280151	2.75767829614604	-2.85739346948005	0.00445223725775601	0.0116572415382899	-3.1415161706724
HIST1H2AC	-0.3303941050543	11.6276144016227	-4.53194070720301	7.34527573508484e-06	3.86738228042877e-05	2.84700445046217
CLN3	-0.330407459621304	10.5777977687627	-6.84675208870493	2.25851377959724e-11	3.48416747615829e-10	15.1244803409001
HCK	-0.330515425717086	6.76936328600406	-3.6407387777593	0.000300643943990732	0.00108075996675359	-0.660138678744178
C5	-0.33054107142858	7.4626939148073	-4.03184749286967	6.41197421967324e-05	0.000270859734012123	0.790928553290376
OR2G6	-0.330657564049012	0.33998215010142	-4.53801644094048	7.14511897412437e-06	3.77093297014841e-05	2.87334784211547
FBXO27	-0.330834093915356	6.69208782961461	-2.94133039400026	0.00342203585436714	0.00926228030193242	-2.90315422855041
SPG20	-0.330862118838782	9.46115537525354	-3.74730405913578	0.000199937766997019	0.00075070124662924	-0.278592556990503
SLC12A5	-0.330911365218604	1.87421643002028	-3.39968746885423	0.000729447407930179	0.00237518719822468	-1.48462762814979
ALDH3B1	-0.330981902673354	6.55375780933062	-4.10268434485325	4.77896910583693e-05	0.000208363865570646	1.06858017253165
SP140L	-0.331002525410767	6.85866470588235	-3.42514406687813	0.000665852474008435	0.00219104845189825	-1.40009424862208
POU6F1	-0.331064710387089	8.30320040567952	-6.1961308904858	1.22390068000634e-09	1.40844624218218e-08	11.2361317831181
ECSCR	-0.33108089668617	5.53378498985801	-3.62499029797891	0.00031905887528004	0.00113838698461926	-0.715640754375942
APRT	-0.331148842592611	11.4985046653144	-4.798730389041	2.12059694038664e-06	1.27093574792809e-05	4.03417913214693
ZNHIT1	-0.331190255151789	10.5383868154158	-5.21370568254257	2.72999618687001e-07	1.99029906663499e-06	6.00288656670127
CXCR7	-0.331365176830982	7.23454705882353	-3.42131099503624	0.000675085495489632	0.00221929627260243	-1.41286112661322
ZNF853	-0.33157300543026	7.91781277890467	-4.50937840095122	8.13667372645653e-06	4.23651817408452e-05	2.74946205554382
RABAC1	-0.331573806042908	11.0461111561866	-5.18275391220237	3.19660817401777e-07	2.30015777927309e-06	5.85098160429519
LTK	-0.331604521720972	2.16069411764706	-3.0929652336198	0.00209424505142576	0.00601494836398586	-2.4556821835974
PNMA2	-0.331777802144251	4.06777768762678	-2.81917864828386	0.00500873081823001	0.012905276568557	-3.24782676140937
ADAP2	-0.331781817390715	6.41475476673428	-5.07395969074215	5.5316869240103e-07	3.78930705872311e-06	5.32348391873857
CCNG2	-0.331785561125068	11.6746332657201	-5.28222242904574	1.91981111223192e-07	1.44372608549895e-06	6.34202799945555
TLR7	-0.331800187969929	5.34001318458418	-3.12491019157261	0.00188359504439136	0.00549370738192281	-2.3586536244739
ORAI3	-0.331873672027319	10.0071590263692	-7.08201385754905	4.93506695363975e-12	8.45011881219549e-11	16.6095257075233
ITGA2B	-0.331910454956836	2.11706795131846	-3.71905031366193	0.000222987638772513	0.000827088748690099	-0.380765905878437
AGER	-0.331927624617111	5.30162880324543	-2.99589239372943	0.00287445010753795	0.00795423381961909	-2.74463882794214
CD52	-0.331982586675031	7.04665740365112	-3.02354282252598	0.00262872752621783	0.00735957672347634	-2.66323558690684
IL18	-0.332084936299096	5.90124908722109	-3.38675907688532	0.000763870101031822	0.00247198190009195	-1.52732845122562
CCL14	-0.332254321567822	8.2654953346856	-2.55841127559323	0.0108133875941782	0.0252817272871516	-3.9361736156586
CD160	-0.332311166805902	3.08149229208925	-4.65550420397203	4.16233505898009e-06	2.32082397503697e-05	3.38912129010799
PRSS36	-0.332503804650523	4.89733488843814	-4.90111667162031	1.29580390684071e-06	8.15038425473035e-06	4.50619974588068
GRRP1	-0.332523915692016	5.27206369168358	-3.33613069433659	0.000913759561467983	0.00289542889287509	-1.69305231541625
SLAMF7	-0.332807254246734	6.0201415821501	-2.78335417950223	0.00558694145313878	0.0141867542403141	-3.34622902757466
MSRB2	-0.332893944931804	9.29863630831642	-5.7183455383818	1.86807688155823e-08	1.71672418882679e-07	8.5925205136066
LRCH2	-0.332968088624341	7.04529472616633	-2.72277277036602	0.00670348135325079	0.0166797480686345	-3.50985791390936
GRIA4	-0.333050609161795	1.30932920892495	-2.70975029866029	0.00696830818311227	0.0172223114472661	-3.54457522725853
C19orf71	-0.333116736285161	3.498230831643	-4.19520177348144	3.23441762490772e-05	0.000147234132681498	1.43800218085821
UNC13D	-0.33314961535785	6.6505415821501	-3.85121302522524	0.000133059424518438	0.000521119798810288	0.103442621033285
C20orf152	-0.333251131300476	1.38100365111562	-4.85418659382116	1.62577876715742e-06	1.0011169193084e-05	4.28871963833426
RCAN1	-0.333406324839894	8.78271257606491	-5.11880413911351	4.41770251978839e-07	3.07442144851714e-06	5.53969834993665
F10	-0.333556404901143	6.69736490872211	-3.08750035551209	0.00213238117789112	0.00611250845882499	-2.47218500027839
CLIC3	-0.333750181008085	4.30356693711968	-2.66842601827526	0.00787223926351296	0.019155751105834	-3.65367392633501
C10orf125	-0.333953721108331	6.2817448275862	-3.17831629788053	0.00157453552444539	0.00469979853400172	-2.19430117616231
KLF16	-0.334451167850206	8.98299918864097	-5.74395834647385	1.6214974015427e-08	1.50972070991708e-07	8.72956314050179
COX6A1	-0.33453547932333	11.4461569979716	-6.65136902635769	7.74455384324846e-11	1.10184123632634e-09	13.9226802601852
CDKL3	-0.334613159635214	4.82954563894523	-7.63588812952755	1.17609771241843e-13	2.68280955955004e-12	20.26500865415
TRIM7	-0.334655063004746	5.54295983772819	-4.00400980366757	7.18865094743492e-05	0.000300087441949652	0.683054408253253
PITX1	-0.334657659774447	7.05491805273834	-3.07818487801844	0.00219886371739555	0.00627647388830066	-2.50025113360601
RAD51L1	-0.334692103522707	5.77146997971603	-5.61465641439111	3.29584937003423e-08	2.87808539203755e-07	8.04321178337206
LOC100131691	-0.334867564745204	5.09770304259635	-5.59667456732647	3.63370491629286e-08	3.14635014472764e-07	7.94884835772712
SGPP2	-0.335156330061272	4.61562819472617	-2.84401380270572	0.00464033857210277	0.0120834793106634	-3.17889489623017
C19orf76	-0.335195580966308	4.46519472616633	-3.41851146762244	0.00068190422609748	0.00223705557075444	-1.42217694937242
ARPP21	-0.335897666040106	1.93610649087221	-2.43456595156141	0.015264075808085	0.0341437651274772	-4.24032511799283
CD79B	-0.335903639306608	5.5805752535497	-2.86600208367892	0.00433490314414823	0.0113950783033756	-3.11737661212094
OR4N2	-0.336181107282095	0.377402434077079	-5.85484873935432	8.73267854174608e-09	8.64425701359918e-08	9.32904646115959
B3GAT3	-0.336374970412162	10.4691129817444	-6.48040251115088	2.22418000749773e-10	2.91028779821086e-09	12.8949133707559
PNCK	-0.33659974415206	6.97176957403651	-2.74910987469071	0.00619544193395057	0.0155510970661456	-3.43915098451132
BCL6B	-0.336623642439442	6.71528113590263	-3.66309564996044	0.000276210239306042	0.0010027579510085	-0.580955426226874
NDP	-0.336712169312179	5.16441561866126	-2.34225655201526	0.0195651977058386	0.0423974571354091	-4.45744531342133
HIF3A	-0.336830934976333	5.71999837728195	-2.33306754390301	0.0200465907260205	0.0432534427330742	-4.4786098055944
HDHD1A	-0.336878226817039	8.0239920892495	-9.44160917653347	1.46972033852948e-19	7.63882494936966e-18	33.6167866111307
DAPK3	-0.337380277081598	10.0785371196755	-6.36739077232641	4.41350313546263e-10	5.43872865372436e-09	12.2279166569564
KCNMB4	-0.33767333785854	6.54779878296146	-4.12194009184514	4.40869494099781e-05	0.000194395419112296	1.14483537573961
DKFZp779M0652	-0.337716402116404	1.90633062880325	-4.02089811790463	6.70744694714239e-05	0.000282122281960322	0.748415036130981
NGF	-0.337727436647181	3.04369087221095	-3.72741451120315	0.000215915578282886	0.000803324904339913	-0.350594775100165
GNGT2	-0.337755197020334	3.58300851926978	-4.20822821117738	3.05963830259258e-05	0.000140277527564458	1.49063273234526
GSTZ1	-0.337854446881112	10.0246247464503	-5.27730429897049	1.96919725360161e-07	1.47653833515125e-06	6.31755274094572
MAGEA2	-0.337982748538012	0.314289046653144	-3.00852832310712	0.00275965905148747	0.00767277902587186	-2.70752789682263
ANKRD30B	-0.338044980506826	1.11845334685598	-2.51283548064227	0.0122950613067054	0.0282314739544417	-4.04981330953216
RIPK3	-0.338095960387094	4.83113610547667	-3.36948703899735	0.000812221513732788	0.00260871521854414	-1.58413350939543
AOC2	-0.338146642648294	4.33063772819473	-4.1162424176646	4.5153131517188e-05	0.000198499740909608	1.12223715527137
CNDP1	-0.338164943609024	1.0109093306288	-4.69958498468409	3.38837229709332e-06	1.93231342387016e-05	3.58574996390511
TIAF1	-0.338267409844065	7.79021643002029	-4.37320451212299	1.49516711209908e-05	7.37347605366179e-05	2.17028114588567
TXNDC17	-0.338386744639395	9.88697890466531	-5.57795698502266	4.02111855386139e-08	3.45991466516238e-07	7.85090688790707
RSPO4	-0.338415451824009	2.04171724137931	-3.29398162795864	0.00105894162729089	0.0033066804662015	-1.82920080612454
MMD2	-0.338475549986076	0.451660649087221	-4.66471215008999	3.9877889607969e-06	2.23320532910967e-05	3.4300546295916
BNIP3	-0.338550811055443	11.1004324543611	-7.39290794725273	6.22175783393623e-13	1.26593348196938e-11	18.6342861811065
CNN2	-0.339031580687848	10.6688701825558	-4.43540709732976	1.13457195450624e-05	5.73996112025949e-05	2.43281136776405
STC1	-0.339714532859935	7.93279290060852	-2.85377009966923	0.00450248078191125	0.011769280678971	-3.15165552076198
LILRB3	-0.339789833959905	4.46764462474645	-3.37826669289378	0.000787298531863859	0.00253740013487677	-1.55529322734114
ATP6V0B	-0.339933897243126	11.8193239350913	-6.85051120613383	2.20498834837342e-11	3.41432025371568e-10	15.1478848514223
ARHGAP15	-0.340041919033704	5.01377890466531	-3.1470801454201	0.00174907317119794	0.00515038327663422	-2.29075226589381
TRPV2	-0.340056551099984	6.7743953346856	-4.22223583900169	2.8817525199454e-05	0.000132710585990308	1.54739689748051
EGFL6	-0.340249516151498	2.36252596348884	-2.79193647865364	0.0054431710982911	0.0138800524963255	-3.32276628024708
CCDC80	-0.340515745962138	9.61456896551723	-3.15110576524771	0.00172561858960866	0.0050952034581714	-2.27837328192666
IFFO1	-0.340534339320541	6.68708519269777	-3.9867321465829	7.71473743804328e-05	0.000319192985898889	0.616453614270571
CMA1	-0.340704605263163	1.43768965517241	-2.84500869559402	0.00462610710092472	0.012047948595964	-3.17612130830962
MYO1F	-0.340907301239215	7.38926490872211	-3.95494102102123	8.77950738331034e-05	0.000359336695732379	0.494612661517909
FAM132A	-0.34098825884155	1.50207038539554	-3.75712222314687	0.00019246777502099	0.000726050176274923	-0.242916409820824
PTHLH	-0.34116484092176	4.58094117647059	-3.31450874502297	0.000985752177385647	0.00309778021495326	-1.76310154170533
SMPDL3A	-0.341387705374554	9.15564685598376	-4.27040029503686	2.34237653003937e-05	0.000110397130766089	1.74391457824975
C1orf151	-0.341460869186864	10.741853346856	-7.19008349331696	2.42130772145801e-12	4.37583164802227e-11	17.3053871309614
SLC17A7	-0.341610599415209	2.09985943204868	-4.11164381364751	4.60314907718389e-05	0.000201788994934479	1.10401935707758
GZMA	-0.341692354149267	5.24003894523326	-2.9472411013755	0.00335842254350952	0.00911172390884768	-2.88611800574451
DHRS7B	-0.341821948969672	9.684045841785	-7.54871486817978	2.14806744346617e-13	4.65188023358233e-12	19.675155326303
SCAND1	-0.342122154344214	10.7470669371197	-4.56849219081458	6.21757162227699e-06	3.33716981451886e-05	3.0059749628318
UGT3A1	-0.342156478000557	0.809279107505071	-3.06697339823554	0.00228140246829281	0.00648445142933011	-2.53392144486554
CD180	-0.342390074143699	4.91552738336714	-3.30042669631583	0.00103543571854968	0.00324047184479038	-1.80848937011516
ARHGAP4	-0.342413834934577	7.95937748478702	-4.34174155502361	1.71701044662772e-05	8.34917680465825e-05	2.0387953587209
PLXDC1	-0.34270349136733	7.34163387423935	-4.29905322609106	2.0687543339631e-05	9.88859754977007e-05	1.86180389561887
BRP44L	-0.342715223823463	9.06097444219066	-6.48428623293159	2.17203955575377e-10	2.8493272894329e-09	12.9180109578486
C1orf54	-0.342879974241165	6.30001095334686	-3.61218408562474	0.000334808687637225	0.0011885911044773	-0.760605345332485
